State,Source,Stepping,Weight,Type,RefGC,Comments
INSTR_RNDZ_UW_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_RNDZ_UW_FPU,Gen8,A0,40.178,syn,397435,
INSTR_RNDZ_UW_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_RNDZ_W_EM,Gen8,A0,34.165,syn,397435,
INSTR_RNDZ_W_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_RNDZ_W_FPU,Gen8,A0,40.178,syn,397435,
INSTR_RNDZ_W_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_RNDZ_UD_EM,Gen8,A0,36.174,syn,397435,
INSTR_RNDZ_UD_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_RNDZ_UD_FPU,Gen8,A0,42.541,syn,397435,
INSTR_RNDZ_UD_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_RNDZ_D_EM,Gen8,A0,36.174,syn,397435,
INSTR_RNDZ_D_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_RNDZ_D_FPU,Gen8,A0,42.541,syn,397435,
INSTR_RNDZ_D_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_RNDZ_UQ_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_RNDZ_UQ_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_RNDZ_Q_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_RNDZ_Q_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_RNDZ_HF_EM,Gen8,A0,27.967,syn,397435,
INSTR_RNDZ_HF_EM,Gen9LPClient,A0,43.5967,syn,331124.9,
INSTR_RNDZ_HF_FPU,Gen8,A0,33.409,syn,397435,
INSTR_RNDZ_HF_FPU,Gen9LPClient,A0,42.6527,syn,369589.7,
INSTR_RNDZ_F_EM,Gen8,A0,40.194,syn,397435,
INSTR_RNDZ_F_EM,Gen9LPClient,A0,56.5118,syn,331124.9,
INSTR_RNDZ_F_FPU,Gen8,A0,47.267,syn,397435,
INSTR_RNDZ_F_FPU,Gen9LPClient,A0,54.3244,syn,369589.7,
INSTR_RNDZ_DF_EM,Gen9LPClient,A0,58.1463,syn,331124.9,
INSTR_RNDZ_DF_FPU,Gen9LPClient,A0,57.9059,syn,369589.7,
INSTR_SAD2_UW_EM,Gen8,A0,34.165,syn,397435,
INSTR_SAD2_UW_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_UW_FPU,Gen8,A0,40.178,syn,397435,
INSTR_SAD2_UW_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SAD2_W_EM,Gen8,A0,34.165,syn,397435,
INSTR_SAD2_W_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_W_FPU,Gen8,A0,40.178,syn,397435,
INSTR_SAD2_W_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SAD2_UD_EM,Gen8,A0,36.174,syn,397435,
INSTR_SAD2_UD_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_UD_FPU,Gen8,A0,42.541,syn,397435,
INSTR_SAD2_UD_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SAD2_D_EM,Gen8,A0,36.174,syn,397435,
INSTR_SAD2_D_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_D_FPU,Gen8,A0,42.541,syn,397435,
INSTR_SAD2_D_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SAD2_UQ_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_UQ_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SAD2_Q_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_Q_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SAD2_HF_EM,Gen8,A0,27.967,syn,397435,
INSTR_SAD2_HF_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_HF_FPU,Gen8,A0,33.409,syn,397435,
INSTR_SAD2_HF_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_SAD2_F_EM,Gen8,A0,40.194,syn,397435,
INSTR_SAD2_F_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_F_FPU,Gen8,A0,47.267,syn,397435,
INSTR_SAD2_F_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_SAD2_DF_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SAD2_DF_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_SADA2_UW_EM,Gen8,A0,34.165,syn,397435,
INSTR_SADA2_UW_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_UW_FPU,Gen8,A0,40.178,syn,397435,
INSTR_SADA2_UW_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SADA2_W_EM,Gen8,A0,34.165,syn,397435,
INSTR_SADA2_W_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_W_FPU,Gen8,A0,40.178,syn,397435,
INSTR_SADA2_W_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SADA2_UD_EM,Gen8,A0,36.174,syn,397435,
INSTR_SADA2_UD_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_UD_FPU,Gen8,A0,42.541,syn,397435,
INSTR_SADA2_UD_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SADA2_D_EM,Gen8,A0,36.174,syn,397435,
INSTR_SADA2_D_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_D_FPU,Gen8,A0,42.541,syn,397435,
INSTR_SADA2_D_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SADA2_UQ_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_UQ_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SADA2_Q_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_Q_FPU,Gen9LPClient,A0,25.4917,syn,369589.7,
INSTR_SADA2_HF_EM,Gen8,A0,27.967,syn,397435,
INSTR_SADA2_HF_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_HF_FPU,Gen8,A0,33.409,syn,397435,
INSTR_SADA2_HF_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_SADA2_F_EM,Gen8,A0,40.194,syn,397435,
INSTR_SADA2_F_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_F_FPU,Gen8,A0,47.267,syn,397435,
INSTR_SADA2_F_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_SADA2_DF_EM,Gen9LPClient,A0,0,syn,331124.9,
INSTR_SADA2_DF_FPU,Gen9LPClient,A0,0,syn,369589.7,
INSTR_SEL_UW_EM,Gen8,A0,13.072,syn,397435,
INSTR_SEL_UW_EM,Gen9LPClient,A0,20.6273,syn,331124.9,
INSTR_SEL_UW_FPU,Gen8,A0,15.973,syn,397435,
INSTR_SEL_UW_FPU,Gen9LPClient,A0,20.6273,syn,369589.7,
INSTR_SEL_W_EM,Gen8,A0,13.072,syn,397435,
INSTR_SEL_W_EM,Gen9LPClient,A0,20.6273,syn,331124.9,
INSTR_SEL_W_FPU,Gen8,A0,15.973,syn,397435,
INSTR_SEL_W_FPU,Gen9LPClient,A0,20.6273,syn,369589.7,
INSTR_SEL_UD_EM,Gen8,A0,13.84,syn,397435,
INSTR_SEL_UD_EM,Gen9LPClient,A0,20.6086,syn,331124.9,
INSTR_SEL_UD_FPU,Gen8,A0,16.912,syn,397435,
INSTR_SEL_UD_FPU,Gen9LPClient,A0,20.6086,syn,369589.7,
INSTR_SEL_D_EM,Gen8,A0,13.84,syn,397435,
INSTR_SEL_D_EM,Gen9LPClient,A0,20.6086,syn,331124.9,
INSTR_SEL_D_FPU,Gen8,A0,16.912,syn,397435,
INSTR_SEL_D_FPU,Gen9LPClient,A0,20.6086,syn,369589.7,
INSTR_SEL_UQ_EM,Gen9LPClient,A0,21.7385,syn,331124.9,
INSTR_SEL_UQ_FPU,Gen9LPClient,A0,21.7385,syn,369589.7,
INSTR_SEL_Q_EM,Gen9LPClient,A0,21.7385,syn,331124.9,
INSTR_SEL_Q_FPU,Gen9LPClient,A0,21.7385,syn,369589.7,
INSTR_SEL_HF_EM,Gen8,A0,9.227,syn,397435,
INSTR_SEL_HF_EM,Gen9LPClient,A0,26.3778,syn,331124.9,
INSTR_SEL_HF_FPU,Gen8,A0,11.275,syn,397435,
INSTR_SEL_HF_FPU,Gen9LPClient,A0,25.9166,syn,369589.7,
INSTR_SEL_F_EM,Gen8,A0,15.378,syn,397435,
INSTR_SEL_F_EM,Gen9LPClient,A0,21.1641,syn,331124.9,
INSTR_SEL_F_FPU,Gen8,A0,18.791,syn,397435,
INSTR_SEL_F_FPU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_SEL_DF_EM,Gen9LPClient,A0,24.4416,syn,331124.9,
INSTR_SEL_DF_FPU,Gen9LPClient,A0,24.4416,syn,369589.7,
INSTR_SHL_UW_EM,Gen8,A0,23.832,syn,397435,
INSTR_SHL_UW_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_SHL_UW_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SHL_UW_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_SHL_W_EM,Gen8,A0,23.832,syn,397435,
INSTR_SHL_W_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_SHL_W_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SHL_W_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_SHL_UD_EM,Gen8,A0,31.084,syn,397435,
INSTR_SHL_UD_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_SHL_UD_FPU,Gen8,A0,40.206,syn,397435,
INSTR_SHL_UD_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_SHL_D_EM,Gen8,A0,31.084,syn,397435,
INSTR_SHL_D_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_SHL_D_FPU,Gen8,A0,40.206,syn,397435,
INSTR_SHL_D_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_SHL_UQ_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_SHL_UQ_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_SHL_Q_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_SHL_Q_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_SHL_HF_EM,Gen8,A0,22.423,syn,397435,
INSTR_SHL_HF_EM,Gen9LPClient,A0,32.7213,syn,331124.9,
INSTR_SHL_HF_FPU,Gen8,A0,28.014,syn,397435,
INSTR_SHL_HF_FPU,Gen9LPClient,A0,31.2141,syn,369589.7,
INSTR_SHL_F_EM,Gen8,A0,23.832,syn,397435,
INSTR_SHL_F_EM,Gen9LPClient,A0,36.1955,syn,331124.9,
INSTR_SHL_F_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SHL_F_FPU,Gen9LPClient,A0,34.1113,syn,369589.7,
INSTR_SHL_DF_EM,Gen9LPClient,A0,27.1379,syn,331124.9,
INSTR_SHL_DF_FPU,Gen9LPClient,A0,27.2788,syn,369589.7,
INSTR_SHR_UW_EM,Gen8,A0,23.832,syn,397435,
INSTR_SHR_UW_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_SHR_UW_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SHR_UW_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_SHR_W_EM,Gen8,A0,23.832,syn,397435,
INSTR_SHR_W_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_SHR_W_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SHR_W_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_SHR_UD_EM,Gen8,A0,31.084,syn,397435,
INSTR_SHR_UD_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_SHR_UD_FPU,Gen8,A0,40.206,syn,397435,
INSTR_SHR_UD_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_SHR_D_EM,Gen8,A0,31.084,syn,397435,
INSTR_SHR_D_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_SHR_D_FPU,Gen8,A0,40.206,syn,397435,
INSTR_SHR_D_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_SHR_UQ_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_SHR_UQ_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_SHR_Q_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_SHR_Q_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_SHR_HF_EM,Gen8,A0,22.423,syn,397435,
INSTR_SHR_HF_EM,Gen9LPClient,A0,32.7213,syn,331124.9,
INSTR_SHR_HF_FPU,Gen8,A0,28.014,syn,397435,
INSTR_SHR_HF_FPU,Gen9LPClient,A0,31.2141,syn,369589.7,
INSTR_SHR_F_EM,Gen8,A0,23.832,syn,397435,
INSTR_SHR_F_EM,Gen9LPClient,A0,36.1955,syn,331124.9,
INSTR_SHR_F_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SHR_F_FPU,Gen9LPClient,A0,34.1113,syn,369589.7,
INSTR_SHR_DF_EM,Gen9LPClient,A0,27.1379,syn,331124.9,
INSTR_SHR_DF_FPU,Gen9LPClient,A0,27.2788,syn,369589.7,
INSTR_SUBB_UW_EM,Gen8,A0,23.832,syn,397435,
INSTR_SUBB_UW_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_SUBB_UW_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SUBB_UW_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_SUBB_W_EM,Gen8,A0,23.832,syn,397435,
INSTR_SUBB_W_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_SUBB_W_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SUBB_W_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_SUBB_UD_EM,Gen8,A0,31.084,syn,397435,
INSTR_SUBB_UD_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_SUBB_UD_FPU,Gen8,A0,40.206,syn,397435,
INSTR_SUBB_UD_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_SUBB_D_EM,Gen8,A0,31.084,syn,397435,
INSTR_SUBB_D_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_SUBB_D_FPU,Gen8,A0,40.206,syn,397435,
INSTR_SUBB_D_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_SUBB_UQ_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_SUBB_UQ_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_SUBB_Q_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_SUBB_Q_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_SUBB_HF_EM,Gen8,A0,22.423,syn,397435,
INSTR_SUBB_HF_EM,Gen9LPClient,A0,32.7213,syn,331124.9,
INSTR_SUBB_HF_FPU,Gen8,A0,28.014,syn,397435,
INSTR_SUBB_HF_FPU,Gen9LPClient,A0,31.2141,syn,369589.7,
INSTR_SUBB_F_EM,Gen8,A0,23.832,syn,397435,
INSTR_SUBB_F_EM,Gen9LPClient,A0,36.1955,syn,331124.9,
INSTR_SUBB_F_FPU,Gen8,A0,28.519,syn,397435,
INSTR_SUBB_F_FPU,Gen9LPClient,A0,34.1113,syn,369589.7,
INSTR_SUBB_DF_EM,Gen9LPClient,A0,27.1379,syn,331124.9,
INSTR_SUBB_DF_FPU,Gen9LPClient,A0,27.2788,syn,369589.7,
INSTR_XOR_UW_EM,Gen8,A0,23.832,syn,397435,
INSTR_XOR_UW_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_XOR_UW_FPU,Gen8,A0,28.519,syn,397435,
INSTR_XOR_UW_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_XOR_W_EM,Gen8,A0,23.832,syn,397435,
INSTR_XOR_W_EM,Gen9LPClient,A0,23.8007,syn,331124.9,
INSTR_XOR_W_FPU,Gen8,A0,28.519,syn,397435,
INSTR_XOR_W_FPU,Gen9LPClient,A0,24.8673,syn,369589.7,
INSTR_XOR_UD_EM,Gen8,A0,31.084,syn,397435,
INSTR_XOR_UD_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_XOR_UD_FPU,Gen8,A0,40.206,syn,397435,
INSTR_XOR_UD_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_XOR_D_EM,Gen8,A0,31.084,syn,397435,
INSTR_XOR_D_EM,Gen9LPClient,A0,23.3731,syn,331124.9,
INSTR_XOR_D_FPU,Gen8,A0,40.206,syn,397435,
INSTR_XOR_D_FPU,Gen9LPClient,A0,24.2184,syn,369589.7,
INSTR_XOR_UQ_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_XOR_UQ_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_XOR_Q_EM,Gen9LPClient,A0,23.1002,syn,331124.9,
INSTR_XOR_Q_FPU,Gen9LPClient,A0,22.6113,syn,369589.7,
INSTR_XOR_HF_EM,Gen8,A0,22.423,syn,397435,
INSTR_XOR_HF_EM,Gen9LPClient,A0,32.7213,syn,331124.9,
INSTR_XOR_HF_FPU,Gen8,A0,28.014,syn,397435,
INSTR_XOR_HF_FPU,Gen9LPClient,A0,31.2141,syn,369589.7,
INSTR_XOR_F_EM,Gen8,A0,23.832,syn,397435,
INSTR_XOR_F_EM,Gen9LPClient,A0,36.1955,syn,331124.9,
INSTR_XOR_F_FPU,Gen8,A0,28.519,syn,397435,
INSTR_XOR_F_FPU,Gen9LPClient,A0,34.1113,syn,369589.7,
INSTR_XOR_DF_EM,Gen9LPClient,A0,27.1379,syn,331124.9,
INSTR_XOR_DF_FPU,Gen9LPClient,A0,27.2788,syn,369589.7,
INSTR_BRD_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_BRD_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_BRC_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_BRC_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_BREAK_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_BREAK_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_CALL_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_CALL_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_CALLA_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_CALLA_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_CONT_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_CONT_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_ELSE_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_ELSE_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_ENDIF_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_ENDIF_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_HALT_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_HALT_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_IF_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_IF_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_JMPI_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_JMPI_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_RET_NONE_JEU,Gen8,A0,18.791,syn,397435,
INSTR_RET_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
INSTR_WHILE_NONE_JEU,Gen9LPClient,A0,20.2533,syn,369589.7,
GRF_RD_COUNT,Gen8,A0,19.693,ebb,1,
GRF_RD_COUNT,Gen9LPClient,A0,6.867,ebb,1,
GRF_WR_COUNT,Gen8,A0,19.174,ebb,1,
GRF_WR_COUNT,Gen9LPClient,A0,11.237,ebb,1,
